list_no,list_nm,finance_cd,term,base_month,account_cd,account_nm,column_id,column_nm,value
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A43,유가증권_건물,a,금액,62855866000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A43,유가증권_건물,b,구성비,0.4
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A43,유가증권_건물,b,구성비,0.4
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A43,유가증권_건물,b,구성비,0.4
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A43,유가증권_건물,b,구성비,0.38
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A43,유가증권_건물,b,구성비,0.38
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A43,유가증권_건물,b,구성비,0.37
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A43,유가증권_건물,b,구성비,0.36
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A43,유가증권_건물,b,구성비,0.36
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A43,유가증권_건물,b,구성비,0.35
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A44,유가증권_(감가상각누계액),a,금액,-61820041000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A44,유가증권_(감가상각누계액),a,금액,-62532381000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A44,유가증권_(감가상각누계액),a,금액,-63244721000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A44,유가증권_(감가상각누계액),a,금액,-63957699000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A44,유가증권_(감가상각누계액),a,금액,-64670677000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A44,유가증권_(감가상각누계액),a,금액,-65383655000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A44,유가증권_(감가상각누계액),a,금액,-66096634000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A44,유가증권_(감가상각누계액),a,금액,-66809612000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A44,유가증권_(감가상각누계액),a,금액,-67522590000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A44,유가증권_(감가상각누계액),b,구성비,-0.36
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A44,유가증권_(감가상각누계액),b,구성비,-0.37
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A44,유가증권_(감가상각누계액),b,구성비,-0.38
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A44,유가증권_(감가상각누계액),b,구성비,-0.37
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A44,유가증권_(감가상각누계액),b,구성비,-0.37
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A44,유가증권_(감가상각누계액),b,구성비,-0.37
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A44,유가증권_(감가상각누계액),b,구성비,-0.37
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A44,유가증권_(감가상각누계액),b,구성비,-0.38
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A44,유가증권_(감가상각누계액),b,구성비,-0.38
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A45,유가증권_구축물,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A45,유가증권_구축물,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A45,유가증권_구축물,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A45,유가증권_구축물,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A45,유가증권_구축물,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A45,유가증권_구축물,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A45,유가증권_구축물,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A45,유가증권_구축물,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A45,유가증권_구축물,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A45,유가증권_구축물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A45,유가증권_구축물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A45,유가증권_구축물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A45,유가증권_구축물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A45,유가증권_구축물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A45,유가증권_구축물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A45,유가증권_구축물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A45,유가증권_구축물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A45,유가증권_구축물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A46,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A46,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A46,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A46,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A46,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A46,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A46,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A46,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A46,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A46,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A46,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A46,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A46,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A46,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A46,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A46,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A46,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A46,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A47,유가증권_해외부동산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A47,유가증권_해외부동산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A47,유가증권_해외부동산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A47,유가증권_해외부동산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A47,유가증권_해외부동산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A47,유가증권_해외부동산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A47,유가증권_해외부동산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A47,유가증권_해외부동산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A47,유가증권_해외부동산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A47,유가증권_해외부동산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A47,유가증권_해외부동산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A47,유가증권_해외부동산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A47,유가증권_해외부동산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A47,유가증권_해외부동산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A47,유가증권_해외부동산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A47,유가증권_해외부동산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A47,유가증권_해외부동산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A47,유가증권_해외부동산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A48,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A48,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A48,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A48,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A48,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A48,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A48,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A48,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A48,유가증권_(감가상각누계액),a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A48,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A48,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A48,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A48,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A48,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A48,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A48,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A48,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A48,유가증권_(감가상각누계액),b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A49,유가증권_건설중인자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A49,유가증권_건설중인자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A49,유가증권_건설중인자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A49,유가증권_건설중인자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A49,유가증권_건설중인자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A49,유가증권_건설중인자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A49,유가증권_건설중인자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A49,유가증권_건설중인자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A49,유가증권_건설중인자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A49,유가증권_건설중인자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A49,유가증권_건설중인자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A49,유가증권_건설중인자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A49,유가증권_건설중인자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A49,유가증권_건설중인자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A49,유가증권_건설중인자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A49,유가증권_건설중인자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A49,유가증권_건설중인자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A49,유가증권_건설중인자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A4A,유가증권_[투자부동산],a,금액,71186082000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A4A,유가증권_[투자부동산],a,금액,71186082000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A4A,유가증권_[투자부동산],a,금액,71186082000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A4A,유가증권_[투자부동산],a,금액,71186082000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A4A,유가증권_[투자부동산],a,금액,63749927000.0
