list_no,list_nm,account_cd,account_nm,column_id,column_nm
SH007,요약손익계산서(전체(22.12월 이전)),B225,투자손익_투자영업비용_금융자산처분손실_기타,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B225,투자손익_투자영업비용_금융자산처분손실_기타,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B23,투자손익_투자영업비용_당기손익인식금융상품평가손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B23,투자손익_투자영업비용_당기손익인식금융상품평가손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B230,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융자산평가손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B230,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융자산평가손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B231,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융부채평가손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B231,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융부채평가손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2310,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융부채평가손실_차입부채,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2310,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융부채평가손실_차입부채,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2311,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융부채평가손실_요구불상환지분,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2311,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융부채평가손실_요구불상환지분,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2312,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융부채평가손실_기타,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2312,투자손익_투자영업비용_당기손익인식금융상품평가손실_당기손익인식금융부채평가손실_기타,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B24,투자손익_투자영업비용_금전신탁손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B24,투자손익_투자영업비용_금전신탁손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25,투자손익_투자영업비용_이자비용,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25,투자손익_투자영업비용_이자비용,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B250,투자손익_투자영업비용_이자비용_당좌차월이자,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B250,투자손익_투자영업비용_이자비용_당좌차월이자,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B251,투자손익_투자영업비용_이자비용_차입금이자,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B251,투자손익_투자영업비용_이자비용_차입금이자,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2510,투자손익_투자영업비용_이자비용_차입금이자_콜머니이자,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2510,투자손익_투자영업비용_이자비용_차입금이자_콜머니이자,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2511,투자손익_투자영업비용_이자비용_차입금이자_RP매도이자,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2511,투자손익_투자영업비용_이자비용_차입금이자_RP매도이자,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2512,투자손익_투자영업비용_이자비용_차입금이자_후순위차입금이자,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2512,투자손익_투자영업비용_이자비용_차입금이자_후순위차입금이자,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2513,투자손익_투자영업비용_이자비용_차입금이자_기타,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2513,투자손익_투자영업비용_이자비용_차입금이자_기타,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B252,투자손익_투자영업비용_이자비용_발행채권이자,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B252,투자손익_투자영업비용_이자비용_발행채권이자,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B253,투자손익_투자영업비용_이자비용_신탁계정차이자,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B253,투자손익_투자영업비용_이자비용_신탁계정차이자,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B254,투자손익_투자영업비용_이자비용_요구불상환증권이자,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B254,투자손익_투자영업비용_이자비용_요구불상환증권이자,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B255,투자손익_투자영업비용_이자비용_기타이자비용,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B255,투자손익_투자영업비용_이자비용_기타이자비용,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B256,투자손익_투자영업비용_대손상각비,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B256,투자손익_투자영업비용_대손상각비,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B257,투자손익_투자영업비용_손상차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B257,투자손익_투자영업비용_손상차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2570,투자손익_투자영업비용_손상차손_유가증권손상차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2570,투자손익_투자영업비용_손상차손_유가증권손상차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25700,투자손익_투자영업비용_손상차손_유가증권손상차손_매도가능증권손상차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25700,투자손익_투자영업비용_손상차손_유가증권손상차손_매도가능증권손상차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25701,투자손익_투자영업비용_손상차손_유가증권손상차손_만기보유증권손상차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25701,투자손익_투자영업비용_손상차손_유가증권손상차손_만기보유증권손상차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25702,투자손익_투자영업비용_손상차손_유가증권손상차손_관계·종속기업투자주식손상차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25702,투자손익_투자영업비용_손상차손_유가증권손상차손_관계·종속기업투자주식손상차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2571,투자손익_투자영업비용_손상차손_비금융자산손상차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2571,투자손익_투자영업비용_손상차손_비금융자산손상차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25710,투자손익_투자영업비용_손상차손_비금융자산손상차손_부동산손상차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25710,투자손익_투자영업비용_손상차손_비금융자산손상차손_부동산손상차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25711,투자손익_투자영업비용_손상차손_비금융자산손상차손_무형자산손상차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25711,투자손익_투자영업비용_손상차손_비금융자산손상차손_무형자산손상차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2572,투자손익_투자영업비용_손상차손_파생상품손상차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2572,투자손익_투자영업비용_손상차손_파생상품손상차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B2573,투자손익_투자영업비용_손상차손_기타,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B2573,투자손익_투자영업비용_손상차손_기타,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B258,투자손익_투자영업비용_파생상품거래손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B258,투자손익_투자영업비용_파생상품거래손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B259,투자손익_투자영업비용_파생상품평가손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B259,투자손익_투자영업비용_파생상품평가손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25A,투자손익_투자영업비용_외환차손,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25A,투자손익_투자영업비용_외환차손,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25B,투자손익_투자영업비용_외화환산손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25B,투자손익_투자영업비용_외화환산손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25C,투자손익_투자영업비용_부동산처분손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25C,투자손익_투자영업비용_부동산처분손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25C0,투자손익_투자영업비용_부동산처분손실_(투자부동산처분손실),a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25C0,투자손익_투자영업비용_부동산처분손실_(투자부동산처분손실),b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25D,투자손익_투자영업비용_재평가손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25D,투자손익_투자영업비용_재평가손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25E,투자손익_투자영업비용_부동산감가상각비,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25E,투자손익_투자영업비용_부동산감가상각비,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25F,투자손익_투자영업비용_금융부채상환손실,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25F,투자손익_투자영업비용_금융부채상환손실,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25F0,투자손익_투자영업비용_금융부채상환손실_발행채권,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25F0,투자손익_투자영업비용_금융부채상환손실_발행채권,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25F1,투자손익_투자영업비용_금융부채상환손실_요구불상환지분,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25F1,투자손익_투자영업비용_금융부채상환손실_요구불상환지분,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25F2,투자손익_투자영업비용_금융부채상환손실_기타,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25F2,투자손익_투자영업비용_금융부채상환손실_기타,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),B25G,투자손익_투자영업비용_기타투자비용,a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),B25G,투자손익_투자영업비용_기타투자비용,b,누계
SH007,요약손익계산서(전체(22.12월 이전)),C,책임준비금전입액(또는 환입액),a,당분기
SH007,요약손익계산서(전체(22.12월 이전)),C,책임준비금전입액(또는 환입액),b,누계
