list_no,list_nm,account_cd,account_nm,within_account_nm,still_otm
SH021,자본적정성,A,지급여력비율(①/②),지급여력비율(①/②),1
SH021,자본적정성,A,지급여력비율(경과조치 적용 전)(①/②),지급여력비율(경과조치 적용 전)(①/②),1
SH021,자본적정성,B,지급여력금액(①),지급여력금액(①),1
SH021,자본적정성,B,지급여력금액(경과조치 적용 전)(①),지급여력금액(경과조치 적용 전)(①),1
SH021,자본적정성,C,지급여력기준금액(②),지급여력기준금액(②),1
SH021,자본적정성,C,지급여력기준금액(경과조치 적용 전)(②),지급여력기준금액(경과조치 적용 전)(②),1
SH021,자본적정성,D,지급여력비율(경과조치 적용 후)(③/④),지급여력비율(경과조치 적용 후)(③/④),0
SH021,자본적정성,E,지급여력금액(경과조치 적용 후)(③),지급여력금액(경과조치 적용 후)(③),0
SH021,자본적정성,F,지급여력기준금액(경과조치 적용 후)(④),지급여력기준금액(경과조치 적용 후)(④),0
SH022,설계사정착률(13회),A,신규등록인원,신규등록인원,0
SH022,설계사정착률(13회),B,정착등록인원,정착등록인원,0
SH022,설계사정착률(13회),C,설계사 등록정착률,설계사 등록정착률,0
SH023,부문별 손익(파생상품),A,파생상품 관련 손익,파생상품 관련 손익,0
SH023,부문별 손익(파생상품),A1,파생상품 관련 손익_파생상품 관련 이익,파생상품 관련 이익,0
SH023,부문별 손익(파생상품),A1,파생상품 관련 이익,파생상품 관련 이익,0
SH023,부문별 손익(파생상품),A11,파생상품 관련 손익_파생상품 관련 이익_파생상품 거래 이익,파생상품 거래 이익,1
SH023,부문별 손익(파생상품),A11,파생상품 관련 이익_파생상품 거래 이익,파생상품 관련 이익_파생상품 거래 이익,1
SH023,부문별 손익(파생상품),A12,파생상품 관련 이익_파생상품 평가 이익,파생상품 관련 이익_파생상품 평가 이익,1
SH023,부문별 손익(파생상품),A12,파생상품 관련 손익_파생상품 관련 이익_파생상품 평가 이익,파생상품 평가 이익,1
SH023,부문별 손익(파생상품),A2,파생상품 관련 손실,파생상품 관련 손실,0
SH023,부문별 손익(파생상품),A2,파생상품 관련 손익_파생상품 관련 손실,파생상품 관련 손실,0
SH023,부문별 손익(파생상품),A21,파생상품 관련 손실_파생상품 거래 손실,파생상품 거래 손실,1
SH023,부문별 손익(파생상품),A21,파생상품 관련 손익_파생상품 관련 손실_파생상품 거래 손실,파생상품 관련 손익_파생상품 관련 손실_파생상품 거래 손실,1
SH023,부문별 손익(파생상품),A22,파생상품 관련 손익_파생상품 관련 손실_파생상품 평가 손실,파생상품 관련 손익_파생상품 관련 손실_파생상품 평가 손실,1
SH023,부문별 손익(파생상품),A22,파생상품 평가 손실,파생상품 평가 손실,1
SH024,부문별 손익(이자),A,이자손익,이자손익,0
SH024,부문별 손익(이자),A1,이자손익_이자수익,이자수익,0
SH024,부문별 손익(이자),A1,이자수익,이자수익,0
SH024,부문별 손익(이자),A11,이자손익_이자수익_예금이자,예금이자,1
SH024,부문별 손익(이자),A11,이자수익_예금이자,이자수익_예금이자,1
SH024,부문별 손익(이자),A12,이자손익_이자수익_당기손익-공정가치측정 유가증권,당기손익-공정가치측정 유가증권,1
SH024,부문별 손익(이자),A12,이자수익_당기손익인식증권이자,이자수익_당기손익인식증권이자,1
SH024,부문별 손익(이자),A13,이자손익_이자수익_기타포괄손익-공정가치측정 유가증권이자,기타포괄손익-공정가치측정 유가증권이자,1
SH024,부문별 손익(이자),A13,이자수익_매도가능증권이자,이자수익_매도가능증권이자,1
SH024,부문별 손익(이자),A14,이자손익_이자수익_상각후원가 유가증권이자,상각후원가 유가증권이자,1
SH024,부문별 손익(이자),A14,이자수익_만기보유증권이자,이자수익_만기보유증권이자,1
SH024,부문별 손익(이자),A15,이자손익_이자수익_대출채권이자,대출채권이자,1
SH024,부문별 손익(이자),A15,이자수익_대출채권이자,이자수익_대출채권이자,1
SH024,부문별 손익(이자),A16,이자손익_이자수익_기타이자수익,기타이자수익,1
SH024,부문별 손익(이자),A16,이자수익_예치금이자,이자수익_예치금이자,1
SH024,부문별 손익(이자),A17,이자수익_기타이자수익,이자수익_기타이자수익,0
SH024,부문별 손익(이자),A2,이자비용,이자비용,0
SH024,부문별 손익(이자),A2,이자손익_이자비용,이자비용,0
SH024,부문별 손익(이자),A21,이자비용_당좌차월이자,당좌차월이자,1
SH024,부문별 손익(이자),A21,이자손익_이자비용_당좌차월이자,이자손익_이자비용_당좌차월이자,1
SH024,부문별 손익(이자),A22,이자손익_이자비용_차입금이자,이자손익_이자비용_차입금이자,1
SH024,부문별 손익(이자),A22,이자비용_차입금이자,차입금이자,1
SH024,부문별 손익(이자),A23,이자비용_발행채권이자,발행채권이자,1
SH024,부문별 손익(이자),A23,이자손익_이자비용_발행채권이자,이자손익_이자비용_발행채권이자,1
SH024,부문별 손익(이자),A24,이자비용_신탁계정차이자,신탁계정차이자,1
SH024,부문별 손익(이자),A24,이자손익_이자비용_신탁계정차이자,이자손익_이자비용_신탁계정차이자,1
SH024,부문별 손익(이자),A25,이자비용_요구불상환증권이자,요구불상환증권이자,1
SH024,부문별 손익(이자),A25,이자손익_이자비용_요구불상환증권이자,이자손익_이자비용_요구불상환증권이자,1
SH024,부문별 손익(이자),A26,이자비용_기타이자비용,기타이자비용,1
SH024,부문별 손익(이자),A26,이자손익_이자비용_기타이자비용,이자손익_이자비용_기타이자비용,1
SH026,형태별 보험료 수입(모집형태(22.12월 이전)),A,임직원,임직원,0
SH026,형태별 보험료 수입(모집형태(22.12월 이전)),B,설계사,설계사,0
SH026,형태별 보험료 수입(모집형태(22.12월 이전)),C,대리점,대리점,0
SH026,형태별 보험료 수입(모집형태(22.12월 이전)),D,중개사,중개사,0
SH026,형태별 보험료 수입(모집형태(22.12월 이전)),E,방카슈랑스,방카슈랑스,0
SH026,형태별 보험료 수입(모집형태(22.12월 이전)),F,기타,기타,0
SH027,형태별 보험료 수입(수납형태),A,설계사,설계사,0
SH027,형태별 보험료 수입(수납형태),B,지로,지로,0
SH027,형태별 보험료 수입(수납형태),C,자동이체,자동이체,0
SH027,형태별 보험료 수입(수납형태),D,대리점,대리점,0
SH027,형태별 보험료 수입(수납형태),E,직납,직납,0
SH027,형태별 보험료 수입(수납형태),F,신용카드,신용카드,0
SH027,형태별 보험료 수입(수납형태),G,방카슈랑스,방카슈랑스,0
SH027,형태별 보험료 수입(수납형태),H,기타,기타,0
SH028,형태별 보험료 수입(납입방법),A,초회,초회,0
SH028,형태별 보험료 수입(납입방법),A1,초회_일시납,일시납,0
SH028,형태별 보험료 수입(납입방법),A2,초회_연납,연납,0
SH028,형태별 보험료 수입(납입방법),A3,초회_월납,월납,0
SH028,형태별 보험료 수입(납입방법),A4,초회_기타,기타,0
SH028,형태별 보험료 수입(납입방법),B,2회 이후,2회 이후,0
SH028,형태별 보험료 수입(납입방법),B1,2회 이후_일시납,일시납,0
SH028,형태별 보험료 수입(납입방법),B2,2회 이후_연납,연납,0
SH028,형태별 보험료 수입(납입방법),B3,2회 이후_월납,월납,0
SH028,형태별 보험료 수입(납입방법),B4,2회 이후_기타,기타,0
SH028,형태별 보험료 수입(납입방법),C,합계,합계,0
SH028,형태별 보험료 수입(납입방법),C1,합계_일시납,일시납,0
SH028,형태별 보험료 수입(납입방법),C2,합계_연납,연납,0
SH028,형태별 보험료 수입(납입방법),C3,합계_월납,월납,0
SH028,형태별 보험료 수입(납입방법),C4,합계_기타,기타,0
SH029,형태별 보험료 수입(모집방법),A,대면모집,대면모집,0
SH029,형태별 보험료 수입(모집방법),A1,대면모집_설계사,설계사,0
SH029,형태별 보험료 수입(모집방법),A2,대면모집_중개사,중개사,0
SH029,형태별 보험료 수입(모집방법),A3,대면모집_대리점,대리점,0
SH029,형태별 보험료 수입(모집방법),A4,대면모집_금융기관보험대리점,금융기관보험대리점,0
SH029,형태별 보험료 수입(모집방법),A5,대면모집_보험회사 임직원,보험회사 임직원,0
SH029,형태별 보험료 수입(모집방법),A6,대면모집_기타,기타,0
SH029,형태별 보험료 수입(모집방법),B,TM,TM,0
SH029,형태별 보험료 수입(모집방법),B1,TM_본사,본사,0
SH029,형태별 보험료 수입(모집방법),B2,TM_설계사,설계사,0
SH029,형태별 보험료 수입(모집방법),B3,TM_대리점,대리점,0
SH029,형태별 보험료 수입(모집방법),B4,TM_중개사,중개사,0
SH029,형태별 보험료 수입(모집방법),B5,TM_홈쇼핑,홈쇼핑,0
SH029,형태별 보험료 수입(모집방법),B6,TM_금융기관보험대리점,금융기관보험대리점,0
SH029,형태별 보험료 수입(모집방법),B7,TM_보험회사 임직원,보험회사 임직원,0
SH029,형태별 보험료 수입(모집방법),B8,TM_기타,기타,0
SH029,형태별 보험료 수입(모집방법),C,C/M,C/M,0
SH029,형태별 보험료 수입(모집방법),C1,C/M_본사,본사,0
SH029,형태별 보험료 수입(모집방법),C2,C/M_설계사,설계사,0
SH029,형태별 보험료 수입(모집방법),C3,C/M_대리점,대리점,0
SH029,형태별 보험료 수입(모집방법),C4,C/M_중개사,중개사,0
SH029,형태별 보험료 수입(모집방법),C5,C/M_금융기관보험대리점,금융기관보험대리점,0
SH029,형태별 보험료 수입(모집방법),C6,C/M_보험회사 임직원,보험회사 임직원,0
SH029,형태별 보험료 수입(모집방법),C7,C/M_기타,기타,0
SH111,자산건전성(자산 건전성 분류),A,대출채권,대출채권,0
SH111,자산건전성(자산 건전성 분류),B,유가증권,유가증권,0
SH111,자산건전성(자산 건전성 분류),C,보험미수금,보험미수금,0
SH111,자산건전성(자산 건전성 분류),D,미수금,미수금,0
SH111,자산건전성(자산 건전성 분류),E,가지금급,가지금급,0
SH111,자산건전성(자산 건전성 분류),F,미수수익,미수수익,0
SH111,자산건전성(자산 건전성 분류),G,받을어음,받을어음,0
SH111,자산건전성(자산 건전성 분류),H,부도어음,부도어음,0
SH111,자산건전성(자산 건전성 분류),I,재보험계약자산,재보험계약자산,1
SH111,자산건전성(자산 건전성 분류),I,재보험자산,재보험자산,1
SH111,자산건전성(자산 건전성 분류),J,기타,기타,0
SH111,자산건전성(자산 건전성 분류),K,합계,합계,0
SH112,자산건전성(자산 건전성 비율),A,가중부실자산비율,가중부실자산비율,0
SH112,자산건전성(자산 건전성 비율),A1,가중부실자산비율_가중부실자산,가중부실자산,0
SH112,자산건전성(자산 건전성 비율),A2,가중부실자산비율_자산건전성분류대상자산,자산건전성분류대상자산,0
SH113,대출채권 연체현황(대출채권 연체현황),A0,대출채권 총계,대출채권 총계,0
SH113,대출채권 연체현황(대출채권 연체현황),A1,대출채권 총계_콜론,대출채권 총계_콜론,0
SH113,대출채권 연체현황(대출채권 연체현황),A2,대출채권 총계_보험약관대출금,대출채권 총계_보험약관대출금,0
SH113,대출채권 연체현황(대출채권 연체현황),A3,대출채권 총계_유가증권담보대출금,대출채권 총계_유가증권담보대출금,0
SH113,대출채권 연체현황(대출채권 연체현황),A4,대출채권 총계_부동산담보대출금,대출채권 총계_부동산담보대출금,0
SH113,대출채권 연체현황(대출채권 연체현황),A5,대출채권 총계_신용대출금,대출채권 총계_신용대출금,0
SH113,대출채권 연체현황(대출채권 연체현황),A6,대출채권 총계_어음할인대출금,대출채권 총계_어음할인대출금,0
SH113,대출채권 연체현황(대출채권 연체현황),A7,대출채권 총계_지급보증대출금,대출채권 총계_지급보증대출금,0
